GAME_ID,GAME_DATE,SEASON,SEASON_TYPE,HOME_TEAM,HOME_REST_DAYS,HOME_ROLL_PTS,HOME_ROLL_REB,HOME_ROLL_AST,HOME_ROLL_FG_PCT,HOME_ROLL_PLUS_MINUS,AWAY_TEAM,AWAY_REST_DAYS,AWAY_ROLL_PTS,AWAY_ROLL_REB,AWAY_ROLL_AST,AWAY_ROLL_FG_PCT,AWAY_ROLL_PLUS_MINUS,HOME_WIN,SPLIT
0021501219,2016-04-13,2015,regular_season,CHA,2.0,104.9,44.4,23.5,0.44420000000000004,5.3,ORL,2.0,110.9,40.7,27.3,0.5065,6.0,1,train
0021501220,2016-04-13,2015,regular_season,CLE,2.0,106.0,45.2,24.0,0.45570000000000005,5.7,DET,1.0,99.8,48.4,20.7,0.4295,0.0,0,train
0021501221,2016-04-13,2015,regular_season,WAS,2.0,110.3,45.6,27.8,0.4832000000000001,2.4,ATL,2.0,105.2,44.2,26.6,0.44980000000000003,5.8,1,train
0021501222,2016-04-13,2015,regular_season,CHI,2.0,99.8,42.5,23.1,0.4516,-3.5,PHI,1.0,100.6,43.0,24.5,0.40380000000000005,-7.1,1,train
0021501223,2016-04-13,2015,regular_season,DAL,2.0,98.8,43.2,20.5,0.43529999999999996,1.4,SAS,1.0,98.0,40.3,21.3,0.4609,0.1,0,train
0021501224,2016-04-13,2015,regular_season,HOU,2.0,108.4,42.7,23.3,0.47669999999999996,4.2,SAC,2.0,110.6,42.6,24.0,0.48679999999999995,3.4,1,train
0021501225,2016-04-13,2015,regular_season,MIL,2.0,99.7,41.6,23.9,0.4766,-8.6,IND,1.0,106.3,44.5,23.8,0.4828,2.6,0,train
0021501226,2016-04-13,2015,regular_season,MIN,2.0,101.9,41.2,24.2,0.45220000000000005,-5.2,NOP,2.0,100.5,42.6,24.4,0.4652,-3.8,1,train
0021501227,2016-04-13,2015,regular_season,GSW,3.0,111.3,45.2,27.0,0.48519999999999996,6.8,MEM,1.0,98.2,41.3,19.1,0.437,-6.8,1,train
0021501228,2016-04-13,2015,regular_season,LAL,2.0,92.3,43.2,16.6,0.3761,-17.0,UTA,2.0,97.9,44.2,18.6,0.46980000000000005,5.8,1,train
0021501229,2016-04-13,2015,regular_season,PHX,2.0,102.4,48.9,21.7,0.4323,-5.0,LAC,1.0,105.3,42.2,24.7,0.4937,13.0,1,train
0021501230,2016-04-13,2015,regular_season,POR,4.0,109.3,44.2,22.4,0.4606,3.0,DEN,3.0,99.6,44.0,23.9,0.4391,-5.7,1,train
0041500214,2016-05-09,2015,playoffs,MIA,2.0,97.9,46.5,17.1,0.4625,6.0,TOR,2.0,93.3,42.6,16.2,0.4088,-0.8,1,train
0041500215,2016-05-11,2015,playoffs,TOR,2.0,93.0,41.3,15.7,0.4101,-0.5,MIA,2.0,95.0,46.2,15.9,0.4499000000000001,3.5,1,train
0041500216,2016-05-13,2015,playoffs,MIA,2.0,92.6,47.1,15.2,0.4323,1.5,TOR,2.0,93.1,40.8,15.4,0.4095,-0.8,1,train
0041500217,2016-05-15,2015,playoffs,TOR,2.0,92.1,40.6,14.6,0.4095,-3.6,MIA,2.0,94.9,45.9,15.4,0.4457,4.3,1,train
0041500311,2016-05-16,2015,playoffs,GSW,5.0,114.3,45.6,27.1,0.4806,11.6,OKC,4.0,105.7,45.2,19.9,0.46709999999999996,5.0,0,train
0041500312,2016-05-18,2015,playoffs,GSW,2.0,114.1,44.7,27.1,0.4817,8.4,OKC,2.0,108.1,45.0,21.0,0.4772,5.7,1,train
0041500303,2016-05-21,2015,playoffs,TOR,2.0,94.2,39.6,16.1,0.4243,-2.7,CLE,2.0,108.5,43.8,23.7,0.4747,13.4,1,train
0041500313,2016-05-22,2015,playoffs,OKC,4.0,104.1,44.4,20.4,0.46440000000000003,0.1,GSW,4.0,114.4,45.3,27.0,0.4829,10.2,1,train
0041500304,2016-05-23,2015,playoffs,TOR,2.0,95.2,40.1,15.5,0.4319,-1.7,CLE,2.0,106.3,43.8,22.7,0.46580000000000005,11.4,1,train
0041500314,2016-05-24,2015,playoffs,OKC,2.0,105.5,45.4,19.9,0.4614,1.8,GSW,2.0,115.3,44.8,26.6,0.4812,7.5,1,train
0041500305,2016-05-25,2015,playoffs,CLE,2.0,105.5,43.9,22.7,0.46279999999999993,9.1,TOR,2.0,96.1,39.5,15.3,0.4408,-0.5,1,train
0041500315,2016-05-26,2015,playoffs,GSW,2.0,112.6,44.5,24.3,0.4708,2.4,OKC,2.0,105.5,46.8,20.3,0.45409999999999995,2.8,1,train
0041500306,2016-05-27,2015,playoffs,TOR,2.0,94.3,38.3,15.8,0.438,-4.7,CLE,2.0,107.0,44.1,22.6,0.4711,11.9,0,train
0041500316,2016-05-28,2015,playoffs,OKC,2.0,107.4,47.5,20.3,0.4558,5.1,GSW,2.0,113.2,45.0,23.8,0.4630000000000001,0.0,0,train
0041500317,2016-05-30,2015,playoffs,GSW,2.0,112.2,43.9,23.4,0.4566,-0.5,OKC,2.0,107.7,47.6,20.3,0.44989999999999997,4.3,1,train
0041500401,2016-06-02,2015,playoffs,GSW,3.0,110.8,43.7,23.3,0.45389999999999997,-0.8,CLE,6.0,108.3,43.8,23.2,0.4833,14.3,1,train
0041500402,2016-06-05,2015,playoffs,GSW,3.0,110.4,43.6,23.3,0.4555999999999999,1.9,CLE,3.0,106.8,44.1,22.2,0.4768,11.7,1,train
0041500403,2016-06-08,2015,playoffs,CLE,3.0,102.2,43.2,21.0,0.46509999999999996,5.9,GSW,3.0,108.2,43.3,23.7,0.4636,4.5,1,train
0041500404,2016-06-10,2015,playoffs,CLE,2.0,102.1,42.9,20.7,0.46840000000000004,7.6,GSW,2.0,104.7,42.1,23.0,0.4545,1.1,0,train
0041500405,2016-06-13,2015,playoffs,GSW,3.0,105.3,42.0,22.7,0.45119999999999993,2.8,CLE,3.0,101.8,42.8,19.9,0.4721,6.4,0,train
0041500406,2016-06-16,2015,playoffs,CLE,3.0,101.5,42.4,19.2,0.4697,4.8,GSW,3.0,103.2,41.8,21.9,0.437,-1.4,1,train
0041500407,2016-06-19,2015,playoffs,GSW,3.0,102.8,41.5,21.9,0.4359,0.0,CLE,3.0,102.2,42.3,19.2,0.4716,4.3,0,train
0021600145,2016-11-14,2016,regular_season,IND,2.0,108.4,42.0,24.9,0.46790000000000004,-3.6,ORL,1.0,95.0,42.4,22.0,0.41850000000000004,-9.1,1,train
0021600147,2016-11-14,2016,regular_season,DET,2.0,97.7,44.3,20.0,0.438,0.7,OKC,1.0,104.6,46.2,20.4,0.44329999999999997,1.8,1,train
0021600156,2016-11-15,2016,regular_season,POR,2.0,108.3,41.9,21.7,0.449,-3.5,CHI,3.0,106.2,47.8,22.7,0.44630000000000003,5.4,0,train
0021600157,2016-11-15,2016,regular_season,LAL,2.0,107.5,43.9,21.2,0.47140000000000004,0.6,BKN,1.0,105.2,45.2,20.5,0.44939999999999997,-4.3,1,train
0021600159,2016-11-16,2016,regular_season,ORL,2.0,92.3,43.1,21.2,0.4124,-9.8,NOP,2.0,101.7,44.0,21.8,0.43620000000000003,-7.6,1,train
0021600160,2016-11-16,2016,regular_season,IND,2.0,104.2,41.7,24.1,0.4563,-2.6,CLE,1.0,110.6,45.3,22.5,0.4466,7.1,1,train
0021600162,2016-11-16,2016,regular_season,NYK,2.0,101.0,44.6,20.8,0.4478,-5.5,DET,2.0,99.0,45.0,20.8,0.44300000000000006,4.1,1,train
0021600164,2016-11-16,2016,regular_season,OKC,2.0,103.1,46.0,20.1,0.43929999999999997,-0.2,HOU,2.0,107.8,43.9,23.8,0.4647,3.0,1,train
0021600165,2016-11-16,2016,regular_season,TOR,1.0,106.5,43.3,18.7,0.46319999999999995,5.1,GSW,3.0,116.4,42.2,30.5,0.5048,8.2,0,train
0021600166,2016-11-16,2016,regular_season,DEN,3.0,104.1,48.8,18.7,0.42969999999999997,-4.1,PHX,3.0,109.8,47.9,19.4,0.44089999999999996,-6.1,1,train
0021600167,2016-11-16,2016,regular_season,LAC,2.0,108.3,45.3,23.0,0.4681,17.5,MEM,2.0,97.5,41.6,19.5,0.42210000000000003,-4.4,0,train
0021600168,2016-11-16,2016,regular_season,SAC,5.0,98.5,41.4,20.9,0.43949999999999995,-6.1,SAS,2.0,98.4,42.8,21.0,0.43920000000000003,2.7,0,train
0021600169,2016-11-17,2016,regular_season,WAS,1.0,100.1,44.5,19.1,0.4422,-4.5,NYK,1.0,102.7,45.6,21.5,0.45619999999999994,-2.3,1,train
0021600170,2016-11-17,2016,regular_season,MIA,2.0,94.4,44.3,19.8,0.4227,-3.1,MIL,1.0,103.5,45.4,24.2,0.45709999999999995,1.0,1,train
0021600171,2016-11-17,2016,regular_season,HOU,1.0,106.7,44.7,23.4,0.45699999999999996,3.4,POR,2.0,106.5,42.0,21.6,0.4389,-5.2,1,train
0021600172,2016-11-17,2016,regular_season,MIN,2.0,107.9,42.7,22.6,0.46319999999999995,1.8,PHI,1.0,96.8,42.1,22.0,0.43620000000000003,-12.0,1,train
0021600173,2016-11-17,2016,regular_season,UTA,3.0,97.0,41.6,18.6,0.45830000000000004,4.6,CHI,2.0,107.0,49.0,21.8,0.449,7.3,0,train
0021600174,2016-11-18,2016,regular_season,CHA,3.0,105.5,45.0,24.2,0.4424,5.7,ATL,2.0,107.2,44.2,26.0,0.47750000000000004,9.1,1,train
0021600175,2016-11-18,2016,regular_season,CLE,2.0,108.2,45.3,21.3,0.4394,3.2,DET,2.0,98.4,43.7,20.0,0.44190000000000007,1.2,1,train
0021600176,2016-11-18,2016,regular_season,IND,2.0,105.1,40.8,24.1,0.46849999999999997,-0.7,PHX,2.0,109.2,47.0,19.3,0.44559999999999994,-7.4,0,train
0021600177,2016-11-18,2016,regular_season,NOP,2.0,98.5,43.9,20.8,0.4258,-7.5,POR,1.0,105.9,41.6,21.7,0.4386,-7.1,1,train
0021600178,2016-11-18,2016,regular_season,OKC,2.0,102.3,44.7,21.3,0.4452,-0.3,BKN,3.0,105.3,45.5,20.6,0.4506,-4.5,1,train
0021600179,2016-11-18,2016,regular_season,BOS,2.0,104.7,42.3,23.4,0.44800000000000006,0.0,GSW,2.0,119.1,42.2,31.4,0.5083,11.7,0,train
0021600180,2016-11-18,2016,regular_season,DAL,2.0,93.7,40.3,18.1,0.41669999999999996,-6.5,MEM,2.0,98.4,41.4,20.0,0.42589999999999995,-4.4,0,train
0021600181,2016-11-18,2016,regular_season,DEN,2.0,105.4,47.9,19.2,0.4335,-3.0,TOR,2.0,107.7,42.8,18.6,0.4606,2.7,0,train
0021600182,2016-11-18,2016,regular_season,LAL,3.0,111.1,45.1,22.0,0.4779,2.0,SAS,2.0,99.2,42.5,21.6,0.4425,2.4,0,train
0021600183,2016-11-18,2016,regular_season,SAC,2.0,99.6,42.0,20.8,0.4469,-5.8,LAC,2.0,110.2,43.9,22.8,0.4728,15.8,0,train
0021600184,2016-11-19,2016,regular_season,HOU,2.0,108.7,46.0,23.9,0.45830000000000004,4.3,UTA,2.0,97.2,42.1,17.9,0.45709999999999995,5.1,1,train
0021600185,2016-11-19,2016,regular_season,NOP,1.0,101.9,43.1,22.5,0.44350000000000006,-4.4,CHA,1.0,104.8,44.3,24.0,0.4386,5.0,1,train
0021600186,2016-11-19,2016,regular_season,WAS,2.0,102.1,44.2,19.2,0.45389999999999997,-2.3,MIA,2.0,93.2,45.0,19.0,0.4144,-2.0,0,train
0021600187,2016-11-19,2016,regular_season,ORL,3.0,93.0,43.7,20.9,0.4163,-6.5,DAL,1.0,88.0,39.9,16.4,0.4022,-7.2,1,train
0021600188,2016-11-19,2016,regular_season,DET,1.0,96.7,42.3,20.0,0.4288,-2.6,BOS,1.0,103.6,43.0,23.1,0.43529999999999996,-1.0,0,train
0021600189,2016-11-19,2016,regular_season,PHI,2.0,98.2,42.2,21.9,0.4385,-11.2,PHX,1.0,110.8,46.6,19.5,0.4519,-4.8,1,train
0021600190,2016-11-19,2016,regular_season,MEM,1.0,96.0,42.2,19.7,0.4232,-2.1,MIN,2.0,109.1,43.0,22.4,0.47250000000000003,4.6,1,train
0021600191,2016-11-19,2016,regular_season,MIL,2.0,101.2,45.6,23.9,0.4476,-0.2,GSW,1.0,117.3,42.3,31.5,0.5088,12.5,0,train
0021600192,2016-11-19,2016,regular_season,LAC,1.0,110.7,43.2,23.4,0.47539999999999993,14.6,CHI,2.0,103.7,48.9,19.2,0.43339999999999995,6.4,1,train
0021600193,2016-11-20,2016,regular_season,NYK,3.0,102.8,45.1,21.4,0.4513,-3.7,ATL,2.0,106.4,44.4,25.4,0.47450000000000003,5.5,1,train
0021600194,2016-11-20,2016,regular_season,BKN,2.0,105.5,43.3,20.5,0.44910000000000005,-7.3,POR,2.0,105.6,43.2,21.3,0.43310000000000004,-6.0,0,train
0021600195,2016-11-20,2016,regular_season,OKC,2.0,103.4,44.8,20.7,0.45289999999999997,-0.1,IND,2.0,104.6,41.0,22.5,0.46699999999999997,-1.0,0,train
0021600196,2016-11-20,2016,regular_season,SAC,2.0,100.5,42.6,20.5,0.4452,-6.7,TOR,2.0,109.9,42.1,19.7,0.46740000000000004,3.2,1,train
0021600197,2016-11-20,2016,regular_season,DEN,2.0,105.2,47.7,20.2,0.4425,-3.0,UTA,1.0,96.8,42.5,17.9,0.4584,2.7,1,train
0021600198,2016-11-20,2016,regular_season,LAL,2.0,112.2,45.5,22.4,0.48250000000000004,2.8,CHI,1.0,101.4,47.2,18.3,0.42569999999999997,2.7,0,train
0021600199,2016-11-21,2016,regular_season,PHI,2.0,100.1,42.4,22.4,0.44139999999999996,-9.5,MIA,2.0,95.5,44.5,19.2,0.42780000000000007,-1.1,1,train
0021600200,2016-11-21,2016,regular_season,WAS,2.0,102.9,44.2,19.5,0.4569,-1.7,PHX,2.0,111.5,46.6,19.4,0.4526,-4.5,1,train
0021600201,2016-11-21,2016,regular_season,CHA,2.0,106.7,44.6,24.9,0.4418,3.9,MEM,2.0,94.1,42.1,18.8,0.4171,-0.8,0,train
0021600202,2016-11-21,2016,regular_season,IND,1.0,104.6,41.8,22.9,0.4648,-1.3,GSW,2.0,119.1,42.5,31.8,0.5108,12.2,0,train
0021600203,2016-11-21,2016,regular_season,DET,2.0,95.7,42.5,20.3,0.42569999999999997,-4.1,HOU,2.0,110.5,45.2,25.1,0.461,5.1,0,train
0021600204,2016-11-21,2016,regular_season,MIL,2.0,102.3,45.3,24.1,0.4527,-0.7,ORL,2.0,92.6,43.7,20.5,0.4147,-5.1,1,train
0021600205,2016-11-21,2016,regular_season,MIN,2.0,105.9,42.8,22.1,0.4587,2.7,BOS,2.0,102.6,43.4,22.8,0.4274,-1.4,0,train
0021600206,2016-11-21,2016,regular_season,SAS,3.0,101.0,40.9,22.5,0.4567,1.4,DAL,2.0,86.9,39.9,16.4,0.3922,-7.2,1,train
0021600207,2016-11-21,2016,regular_season,LAC,2.0,112.6,42.9,23.2,0.48310000000000003,15.5,TOR,1.0,109.3,42.6,19.7,0.46080000000000004,2.6,1,train
0021600208,2016-11-22,2016,regular_season,NYK,2.0,104.3,45.8,21.7,0.45830000000000004,-1.4,POR,2.0,107.0,42.9,21.1,0.44909999999999994,-3.7,1,train
0021600209,2016-11-22,2016,regular_season,ATL,2.0,105.2,44.9,24.7,0.4727,3.4,NOP,3.0,102.7,44.2,22.9,0.44349999999999995,-3.5,0,train
0021600210,2016-11-22,2016,regular_season,DEN,2.0,105.5,48.0,21.9,0.4506,-1.3,CHI,2.0,103.2,47.9,18.9,0.43420000000000003,4.2,1,train
0021600211,2016-11-22,2016,regular_season,LAL,2.0,112.4,44.8,23.6,0.4817,2.7,OKC,2.0,106.0,44.5,22.1,0.45599999999999996,-0.7,1,train
0021600212,2016-11-23,2016,regular_season,PHI,2.0,100.9,42.7,22.2,0.44930000000000003,-7.2,MEM,2.0,96.6,42.9,20.2,0.42869999999999997,4.3,0,train
0021600213,2016-11-23,2016,regular_season,CHA,2.0,105.9,44.7,24.7,0.4424,3.0,SAS,2.0,100.0,40.4,22.9,0.45830000000000004,1.2,0,train
0021600214,2016-11-23,2016,regular_season,ORL,2.0,91.2,45.2,19.7,0.41109999999999997,-5.7,PHX,2.0,109.8,45.9,20.1,0.45280000000000004,-5.3,0,train
0021600215,2016-11-23,2016,regular_season,CLE,5.0,109.2,46.5,21.9,0.44580000000000003,5.2,POR,1.0,106.8,43.1,20.8,0.4483,-5.1,1,train
0021600216,2016-11-23,2016,regular_season,IND,2.0,102.2,43.5,21.3,0.44989999999999997,-3.2,ATL,1.0,103.0,45.2,23.9,0.4704,2.3,0,train
0021600217,2016-11-23,2016,regular_season,BKN,3.0,105.6,42.4,20.4,0.44489999999999996,-9.1,BOS,2.0,101.8,43.4,22.0,0.4255,-1.5,0,train
0021600218,2016-11-23,2016,regular_season,DET,2.0,95.2,42.6,20.1,0.42510000000000003,-3.6,MIA,2.0,95.0,45.9,19.0,0.42010000000000003,-1.1,1,train
0021600219,2016-11-23,2016,regular_season,HOU,2.0,108.4,46.6,24.3,0.45809999999999995,6.2,TOR,2.0,109.5,42.7,19.5,0.45500000000000007,0.8,0,train
0021600220,2016-11-23,2016,regular_season,DAL,2.0,86.8,39.6,16.3,0.4023,-7.6,LAC,2.0,115.0,42.4,23.6,0.4982000000000001,15.2,0,train
0021600221,2016-11-23,2016,regular_season,UTA,3.0,96.2,43.3,17.6,0.45169999999999993,-0.3,DEN,1.0,106.3,49.1,22.1,0.4455,-1.3,1,train
0021600222,2016-11-23,2016,regular_season,NOP,1.0,105.6,43.9,24.1,0.4588,-1.1,MIN,2.0,103.6,42.9,21.5,0.4455,-1.5,1,train
0021600223,2016-11-23,2016,regular_season,GSW,2.0,118.4,44.0,31.3,0.499,13.6,LAL,1.0,111.2,44.1,23.7,0.479,2.2,1,train
0021600224,2016-11-23,2016,regular_season,SAC,3.0,101.2,42.5,20.5,0.44160000000000005,-5.3,OKC,1.0,107.3,44.4,23.0,0.46469999999999995,1.7,1,train
0021600225,2016-11-25,2016,regular_season,BOS,2.0,100.7,44.6,22.1,0.42349999999999993,1.0,SAS,2.0,102.8,40.4,23.8,0.46609999999999996,3.2,0,train
0021600226,2016-11-25,2016,regular_season,ORL,2.0,89.7,45.2,19.0,0.4022,-7.0,WAS,4.0,103.2,45.1,19.9,0.43929999999999997,-0.2,0,train
0021600227,2016-11-25,2016,regular_season,CLE,2.0,112.4,46.6,23.2,0.45820000000000005,5.8,DAL,2.0,89.1,40.4,16.8,0.40459999999999996,-8.0,1,train
0021600228,2016-11-25,2016,regular_season,NYK,3.0,105.1,46.7,22.5,0.4617,0.9,CHA,2.0,106.4,44.7,25.2,0.4436,0.9,1,train
0021600229,2016-11-25,2016,regular_season,PHI,2.0,100.7,43.8,22.5,0.44090000000000007,-7.6,CHI,3.0,103.5,48.5,19.6,0.43549999999999994,5.2,0,train
0021600230,2016-11-25,2016,regular_season,DET,2.0,95.6,42.8,20.1,0.4269,-3.0,LAC,2.0,115.8,42.6,23.8,0.49720000000000003,14.8,1,train
0021600231,2016-11-25,2016,regular_season,UTA,2.0,98.4,44.2,18.0,0.4636,3.6,ATL,2.0,103.4,46.1,23.4,0.4742,3.7,1,train
0021600232,2016-11-25,2016,regular_season,MIL,4.0,103.3,45.0,24.4,0.45430000000000004,1.2,TOR,2.0,111.4,41.5,20.9,0.45990000000000003,1.2,0,train
0021600233,2016-11-25,2016,regular_season,MEM,2.0,98.1,42.3,20.6,0.43200000000000005,4.2,MIA,2.0,92.6,45.1,18.5,0.4131,-4.6,0,train
0021600234,2016-11-25,2016,regular_season,IND,2.0,99.6,43.6,20.2,0.43689999999999996,-6.0,BKN,2.0,106.0,42.4,20.8,0.45,-8.0,1,train
0021600235,2016-11-25,2016,regular_season,DEN,2.0,106.0,49.2,22.0,0.4443,-2.1,OKC,2.0,106.2,44.1,22.4,0.4545,-1.8,0,train
0021600236,2016-11-25,2016,regular_season,PHX,2.0,107.8,44.4,19.8,0.45500000000000007,-4.9,MIN,2.0,103.3,42.7,21.8,0.4441,-3.3,0,train
0021600237,2016-11-25,2016,regular_season,POR,2.0,109.3,43.2,21.6,0.4554,-6.9,NOP,2.0,106.2,44.1,24.0,0.4673,1.1,1,train
0021600238,2016-11-25,2016,regular_season,LAL,2.0,110.1,42.7,23.3,0.4746,-4.1,GSW,2.0,121.1,44.2,33.3,0.5088999999999999,15.3,0,train
0021600239,2016-11-25,2016,regular_season,SAC,2.0,103.2,41.8,21.9,0.45020000000000004,-2.6,HOU,2.0,106.8,45.1,24.7,0.4596,3.0,0,train
0021600240,2016-11-26,2016,regular_season,WAS,1.0,103.1,44.2,21.2,0.446,-0.2,SAS,1.0,103.7,40.0,24.5,0.46840000000000004,2.4,0,train
0021600241,2016-11-26,2016,regular_season,CHA,1.0,107.6,44.4,25.3,0.4479,0.3,NYK,1.0,104.7,48.2,21.9,0.45640000000000003,-0.2,1,train
0021600242,2016-11-26,2016,regular_season,OKC,1.0,109.7,43.4,22.9,0.461,-2.7,DET,1.0,98.2,43.1,21.3,0.4425,1.3,1,train
0021600243,2016-11-26,2016,regular_season,MIA,1.0,92.9,45.2,18.3,0.4133,-2.8,MEM,1.0,97.4,42.6,19.4,0.4305,4.4,0,train
0021600244,2016-11-26,2016,regular_season,GSW,1.0,122.3,44.6,33.8,0.5154,19.7,MIN,1.0,103.9,42.5,22.2,0.44480000000000003,0.0,1,train
0021600245,2016-11-27,2016,regular_season,PHI,2.0,101.2,44.4,22.7,0.44029999999999997,-6.7,CLE,2.0,112.4,46.7,24.0,0.45699999999999996,8.8,0,train
0021600246,2016-11-27,2016,regular_season,PHX,2.0,105.5,45.2,19.5,0.45149999999999996,-5.1,DEN,2.0,106.6,49.7,23.3,0.4394,-4.0,0,train
0021600247,2016-11-27,2016,regular_season,BKN,2.0,104.8,41.7,20.5,0.4417,-10.9,SAC,2.0,104.2,41.6,22.6,0.45149999999999996,-3.1,0,train
0021600248,2016-11-27,2016,regular_season,ORL,2.0,90.0,45.8,18.7,0.4063,-7.5,MIL,2.0,101.5,43.9,24.0,0.4565,0.2,0,train
0021600249,2016-11-27,2016,regular_season,IND,2.0,101.4,43.1,20.4,0.4495,-1.7,LAC,2.0,114.1,41.3,23.6,0.49119999999999997,10.5,1,train
0021600250,2016-11-27,2016,regular_season,DAL,2.0,88.6,39.9,17.9,0.4043,-10.8,NOP,2.0,106.0,43.2,23.4,0.4659,0.6,1,train
0021600251,2016-11-27,2016,regular_season,POR,2.0,108.8,44.9,22.4,0.4468,-5.7,HOU,2.0,108.8,45.0,25.2,0.46319999999999995,5.8,0,train
0021600252,2016-11-27,2016,regular_season,LAL,2.0,106.7,41.9,23.1,0.4646,-7.6,ATL,2.0,99.0,45.7,21.6,0.4526,-0.5,1,train
0021600253,2016-11-28,2016,regular_season,WAS,2.0,104.5,43.3,22.2,0.4542,-1.2,SAC,1.0,107.3,42.5,22.3,0.4657,1.2,1,train
0021600254,2016-11-28,2016,regular_season,TOR,3.0,112.8,41.0,20.5,0.47050000000000003,2.3,PHI,1.0,100.5,45.1,23.3,0.4386,-6.4,1,train
0021600255,2016-11-28,2016,regular_season,NYK,2.0,104.0,49.0,22.7,0.4431999999999999,-0.2,OKC,2.0,110.1,43.8,23.4,0.4697,0.1,0,train
0021600256,2016-11-28,2016,regular_season,MIA,2.0,95.1,45.0,18.9,0.4258,-1.9,BOS,3.0,100.3,44.3,22.2,0.4241,2.0,0,train
0021600257,2016-11-28,2016,regular_season,MEM,2.0,99.0,41.6,20.2,0.4429,5.3,CHA,2.0,106.1,45.3,23.9,0.44289999999999996,-1.4,0,train
0021600258,2016-11-28,2016,regular_season,MIN,2.0,103.1,41.6,22.4,0.44849999999999995,-0.4,UTA,3.0,96.5,46.3,17.6,0.4567,5.8,0,train
0021600259,2016-11-28,2016,regular_season,GSW,2.0,122.2,45.3,32.8,0.521,20.0,ATL,1.0,97.4,44.5,21.9,0.4462999999999999,-2.4,1,train
0021600260,2016-11-29,2016,regular_season,CHA,1.0,106.1,46.3,23.9,0.4405,-0.1,DET,3.0,97.0,42.2,20.4,0.4516000000000001,0.2,0,train
0021600261,2016-11-29,2016,regular_season,BKN,2.0,105.8,41.3,20.4,0.4452,-12.2,LAC,2.0,110.0,39.8,22.3,0.47890000000000005,5.3,1,train
0021600262,2016-11-29,2016,regular_season,MIL,2.0,99.4,45.1,23.2,0.4469,-0.8,CLE,2.0,110.8,47.1,23.5,0.4495,8.6,1,train
0021600263,2016-11-29,2016,regular_season,NOP,2.0,104.7,43.4,22.8,0.45969999999999994,0.4,LAL,2.0,107.9,43.5,23.1,0.46010000000000006,-4.9,1,train
0021600264,2016-11-29,2016,regular_season,SAS,3.0,105.7,39.8,24.8,0.48119999999999996,6.0,ORL,2.0,91.6,46.5,18.3,0.4088,-5.1,0,train
0021600265,2016-11-29,2016,regular_season,UTA,1.0,96.8,46.0,17.5,0.4567,4.2,HOU,2.0,110.4,44.9,25.0,0.4673999999999999,6.6,1,train
0021600267,2016-11-30,2016,regular_season,BOS,2.0,102.2,45.2,22.7,0.42910000000000004,5.3,DET,1.0,99.6,42.4,21.1,0.45840000000000003,3.5,0,train
0021600268,2016-11-30,2016,regular_season,TOR,2.0,113.8,41.7,20.2,0.4732,4.0,MEM,2.0,96.7,42.6,19.4,0.4321,3.3,1,train
0021600269,2016-11-30,2016,regular_season,CHI,5.0,104.6,49.6,20.3,0.43689999999999996,8.5,LAL,1.0,106.6,44.0,23.9,0.45120000000000005,-7.6,0,train
0021600270,2016-11-30,2016,regular_season,OKC,2.0,110.5,44.6,23.8,0.47650000000000003,1.2,WAS,2.0,104.0,43.7,22.4,0.4539000000000001,0.2,1,train
0021600271,2016-11-30,2016,regular_season,MIN,2.0,101.1,41.0,22.3,0.4412,-2.9,NYK,2.0,103.3,48.0,22.2,0.43499999999999994,-2.5,0,train
0021600272,2016-11-30,2016,regular_season,DAL,3.0,89.1,39.9,18.4,0.4084,-10.9,SAS,1.0,104.1,40.4,24.5,0.4787,5.0,0,train
0021600273,2016-11-30,2016,regular_season,DEN,3.0,107.9,50.7,23.0,0.4332,-3.3,MIA,2.0,96.0,44.5,19.1,0.4324,-2.4,0,train
0021600274,2016-11-30,2016,regular_season,PHX,3.0,104.8,45.7,18.8,0.44189999999999996,-5.4,ATL,2.0,95.9,44.7,21.5,0.43810000000000004,-3.7,1,train
0021600275,2016-11-30,2016,regular_season,POR,3.0,112.2,43.7,23.2,0.4598,-4.2,IND,3.0,98.3,44.0,20.5,0.4386,-0.3,1,train
0021600276,2016-12-01,2016,regular_season,CHA,2.0,103.9,44.6,23.8,0.43929999999999997,-2.2,DAL,1.0,86.9,39.9,17.6,0.3989,-12.8,1,train
0021600277,2016-12-01,2016,regular_season,BKN,2.0,106.6,42.4,20.6,0.4332,-12.6,MIL,2.0,99.5,44.1,23.1,0.45039999999999997,-1.7,0,train
0021600278,2016-12-01,2016,regular_season,MEM,1.0,97.6,42.4,19.0,0.4311,2.8,ORL,2.0,90.4,46.6,18.8,0.40939999999999993,-2.3,1,train
0021600279,2016-12-01,2016,regular_season,CLE,2.0,110.7,45.7,22.9,0.45149999999999996,6.8,LAC,2.0,111.2,40.9,22.6,0.4758,4.6,0,train
0021600280,2016-12-01,2016,regular_season,UTA,2.0,99.0,45.4,17.4,0.46579999999999994,6.7,MIA,1.0,97.5,45.4,19.6,0.42960000000000004,-0.5,0,train
0021600281,2016-12-01,2016,regular_season,GSW,3.0,121.1,45.5,32.0,0.5064,18.4,HOU,2.0,110.4,44.2,23.9,0.4607,4.5,0,train
0021600282,2016-12-02,2016,regular_season,PHI,4.0,99.1,43.5,23.6,0.4386,-9.5,ORL,1.0,92.4,46.5,19.0,0.42069999999999996,-1.1,0,train
